,,,,,,
RXCUI_IN,STR,CUI,ATC,NDDF,CODE,HSP
1897,calcium carbonate,C0006681,A02AC01,773,784,0
1897,calcium carbonate,C0006681,A02AC01,773,724.5,0
1897,calcium carbonate,C0006681,A02AC01,773,300,0
1897,calcium carbonate,C0006681,A02AC01,773,786.5,0
1897,calcium carbonate,C0006681,A02AC01,773,710,0
1897,calcium carbonate,C0006681,A02AC01,773,787.1,1
1897,calcium carbonate,C0006681,A02AC01,773,521,0
1897,calcium carbonate,C0006681,A02AC01,773,338-338.99,0
1897,calcium carbonate,C0006681,A02AC01,773,862.22,0
1897,calcium carbonate,C0006681,A02AC01,773,733,1
1897,calcium carbonate,C0006681,A02AC01,773,239,0
1897,calcium carbonate,C0006681,A02AC01,773,275.3,0
1897,calcium carbonate,C0006681,A02AC01,773,185,0
1897,calcium carbonate,C0006681,A02AC01,773,211.3,0
1897,calcium carbonate,C0006681,A02AC01,773,V62.29,0
1897,calcium carbonate,C0006681,A02AC01,773,995.86,0
1897,calcium carbonate,C0006681,A02AC01,773,780-789.99,1
1897,calcium carbonate,C0006681,A02AC01,773,787.7,0
1897,calcium carbonate,C0006681,A02AC01,773,709.9,0
1897,calcium carbonate,C0006681,A02AC01,773,346.9,0
1897,calcium carbonate,C0006681,A02AC01,773,789,0
1897,calcium carbonate,C0006681,A02AC01,773,532,1
1897,calcium carbonate,C0006681,A02AC01,773,733.99,0
1897,calcium carbonate,C0006681,A02AC01,773,E887,0
1897,calcium carbonate,C0006681,A02AC01,773,707.9,0
1897,calcium carbonate,C0006681,A02AC01,773,715,0
1897,calcium carbonate,C0006681,A02AC01,773,275.42,0
1897,calcium carbonate,C0006681,A02AC01,773,446.1,0
1897,calcium carbonate,C0006681,A02AC01,773,88.7,0
1897,calcium carbonate,C0006681,A02AC01,773,525.9,0
1897,calcium carbonate,C0006681,A02AC01,773,413.9,0
1897,calcium carbonate,C0006681,A02AC01,773,200.2,0
1897,calcium carbonate,C0006681,A02AC01,773,799.9,0
1897,calcium carbonate,C0006681,A02AC01,773,733,1
1897,calcium carbonate,C0006681,A02AC01,773,89.8,0
1897,calcium carbonate,C0006681,A02AC01,773,800-829.99,0
1897,calcium carbonate,C0006681,A02AC01,773,239.9,0
1897,calcium carbonate,C0006681,A02AC01,773,276.3,0
1897,calcium carbonate,C0006681,A02AC01,773,434.91,0
1897,calcium carbonate,C0006681,A02AC01,773,530.11,1
1897,calcium carbonate,C0006681,A02AC01,773,593.9,1
1897,calcium carbonate,C0006681,A02AC01,773,786.2,0
1897,calcium carbonate,C0006681,A02AC01,773,780.6,0
1897,calcium carbonate,C0006681,A02AC01,773,200.2,0
1897,calcium carbonate,C0006681,A02AC01,773,V62.81,1
1897,calcium carbonate,C0006681,A02AC01,773,V22.2,1
1897,calcium carbonate,C0006681,A02AC01,773,V60.2,0
1897,calcium carbonate,C0006681,A02AC01,773,530.81,1
1897,calcium carbonate,C0006681,A02AC01,773,410.9,1
1897,calcium carbonate,C0006681,A02AC01,773,728.85,0
1897,calcium carbonate,C0006681,A02AC01,773,564,1
1897,calcium carbonate,C0006681,A02AC01,773,799.89,0
1897,calcium carbonate,C0006681,A02AC01,773,780.39,0
1897,calcium carbonate,C0006681,A02AC01,773,715.9,0
1897,calcium carbonate,C0006681,A02AC01,773,239.7,0
1897,calcium carbonate,C0006681,A02AC01,773,782.3,0
1897,calcium carbonate,C0006681,A02AC01,773,286.6,0
1897,calcium carbonate,C0006681,A02AC01,773,275.4,0
1897,calcium carbonate,C0006681,A02AC01,773,780.96,0
1897,calcium carbonate,C0006681,A02AC01,773,724.1,0
1897,calcium carbonate,C0006681,A02AC01,773,412,0
1901,calcium chloride,C0006686,B05XA07,774,275.41,0
1901,calcium chloride,C0006686,B05XA07,774,427.5,1
1901,calcium chloride,C0006686,B05XA07,774,695.4,0
1901,calcium chloride,C0006686,B05XA07,774,784.4,0
1901,calcium chloride,C0006686,B05XA07,774,269.3,0
1901,calcium chloride,C0006686,B05XA07,774,276.7,1
1901,calcium chloride,C0006686,B05XA07,774,200.2,0
1901,calcium chloride,C0006686,B05XA07,774,V62.29,0
1901,calcium chloride,C0006686,B05XA07,774,781.7,1
1901,calcium chloride,C0006686,B05XA07,774,200.2,0
1901,calcium chloride,C0006686,G04BA03,774,275.41,0
1901,calcium chloride,C0006686,G04BA03,774,427.5,1
1901,calcium chloride,C0006686,G04BA03,774,695.4,0
1901,calcium chloride,C0006686,G04BA03,774,784.4,0
1901,calcium chloride,C0006686,G04BA03,774,269.3,0
1901,calcium chloride,C0006686,G04BA03,774,276.7,1
1901,calcium chloride,C0006686,G04BA03,774,200.2,0
1901,calcium chloride,C0006686,G04BA03,774,V62.29,0
1901,calcium chloride,C0006686,G04BA03,774,781.7,1
1901,calcium chloride,C0006686,G04BA03,774,200.2,0
1901,calcium chloride,C0006686,A12AA07,774,275.41,0
1901,calcium chloride,C0006686,A12AA07,774,427.5,1
1901,calcium chloride,C0006686,A12AA07,774,695.4,0
1901,calcium chloride,C0006686,A12AA07,774,784.4,0
1901,calcium chloride,C0006686,A12AA07,774,269.3,0
1901,calcium chloride,C0006686,A12AA07,774,276.7,1
1901,calcium chloride,C0006686,A12AA07,774,200.2,0
1901,calcium chloride,C0006686,A12AA07,774,V62.29,0
1901,calcium chloride,C0006686,A12AA07,774,781.7,1
1901,calcium chloride,C0006686,A12AA07,774,200.2,0
1903,edetate calcium disodium,C0006692,,1091,984,1
1903,edetate calcium disodium,C0006692,,1091,658.2,0
1903,edetate calcium disodium,C0006692,,1091,370,0
1903,edetate calcium disodium,C0006692,,1091,984.9,1
1903,edetate calcium disodium,C0006692,,1091,93.01,0
1903,edetate calcium disodium,C0006692,,1091,370,0
1903,edetate calcium disodium,C0006692,,1091,999.9,0
1903,edetate calcium disodium,C0006692,,1091,985.2,1
1903,edetate calcium disodium,C0006692,,1091,796.4,0
1903,edetate calcium disodium,C0006692,,1091,658.1,0
1903,edetate calcium disodium,C0006692,,1091,13.7,0
1903,edetate calcium disodium,C0006692,,1091,275.09,0
1903,edetate calcium disodium,C0006692,,1091,781.2,0
1903,edetate calcium disodium,C0006692,,1091,00-99.99,0
1903,edetate calcium disodium,C0006692,,1091,13.7,0
1903,edetate calcium disodium,C0006692,,1091,282.4,0
1903,edetate calcium disodium,C0006692,,1091,89.8,0
1903,edetate calcium disodium,C0006692,,1091,282.4,0
1908,calcium gluconate,C0006699,D11AX03,777,275.41,0
1908,calcium gluconate,C0006699,D11AX03,777,733.01,1
1908,calcium gluconate,C0006699,D11AX03,777,733,1
1908,calcium gluconate,C0006699,D11AX03,777,276.7,1
1908,calcium gluconate,C0006699,D11AX03,777,427.5,1
1908,calcium gluconate,C0006699,D11AX03,777,733,1
1908,calcium gluconate,C0006699,D11AX03,777,781.7,1
1908,calcium gluconate,C0006699,A12AA03,777,275.41,0
1908,calcium gluconate,C0006699,A12AA03,777,733.01,1
1908,calcium gluconate,C0006699,A12AA03,777,733,1
1908,calcium gluconate,C0006699,A12AA03,777,276.7,1
1908,calcium gluconate,C0006699,A12AA03,777,427.5,1
1908,calcium gluconate,C0006699,A12AA03,777,733,1
1908,calcium gluconate,C0006699,A12AA03,777,781.7,1
1909,calcium glycerophosphate,C0006700,,778,275.41,1
1909,calcium glycerophosphate,C0006700,,778,309.83,0
1909,calcium glycerophosphate,C0006700,,778,733.01,1
1909,calcium glycerophosphate,C0006700,,778,530.11,1
1910,calcium hydroxide,C0006701,,1118,829,0
1910,calcium hydroxide,C0006701,,1118,E968.9,0
1910,calcium hydroxide,C0006701,,1118,V60.3,0
1910,calcium hydroxide,C0006701,,1118,307.3,0
1910,calcium hydroxide,C0006701,,1118,686.9,0
1910,calcium hydroxide,C0006701,,1118,829,0
1910,calcium hydroxide,C0006701,,1118,E887,0
1910,calcium hydroxide,C0006701,,1118,301.6,0
1910,calcium hydroxide,C0006701,,1118,800-829.99,0
1910,calcium hydroxide,C0006701,,1118,89.8,0
1910,calcium hydroxide,C0006701,,1118,780.6,0
1910,calcium hydroxide,C0006701,,1118,680.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,275.41,1
1918,calcium pantothenate,C0006710,D03AX04,1057,300.01,0
1918,calcium pantothenate,C0006710,D03AX04,1057,569.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,255.41,0
1918,calcium pantothenate,C0006710,D03AX04,1057,356.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,782,0
1918,calcium pantothenate,C0006710,D03AX04,1057,707.15,0
1918,calcium pantothenate,C0006710,D03AX04,1057,780.5,0
1918,calcium pantothenate,C0006710,D03AX04,1057,355.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,714,0
1918,calcium pantothenate,C0006710,D03AX04,1057,719.5,0
1918,calcium pantothenate,C0006710,D03AX04,1057,733.01,1
1918,calcium pantothenate,C0006710,D03AX04,1057,706.1,0
1918,calcium pantothenate,C0006710,D03AX04,1057,729.82,0
1918,calcium pantothenate,C0006710,D03AX04,1057,308.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,994.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,780.79,0
1918,calcium pantothenate,C0006710,D03AX04,1057,608.3,0
1918,calcium pantothenate,C0006710,D03AX04,1057,266,1
1918,calcium pantothenate,C0006710,D03AX04,1057,686.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,787.02,0
1918,calcium pantothenate,C0006710,D03AX04,1057,780.5,0
1918,calcium pantothenate,C0006710,D03AX04,1057,799.21,0
1918,calcium pantothenate,C0006710,D03AX04,1057,572.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,787.03,0
1918,calcium pantothenate,C0006710,D03AX04,1057,260-269.99,0
1918,calcium pantothenate,C0006710,D03AX04,1057,266.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,709.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,733,1
1918,calcium pantothenate,C0006710,D03AX04,1057,707.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,608.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,780-789.99,0
1918,calcium pantothenate,C0006710,D03AX04,1057,781.99,0
1918,calcium pantothenate,C0006710,D03AX04,1057,608.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,745.4,0
1918,calcium pantothenate,C0006710,D03AX04,1057,799.22,0
1918,calcium pantothenate,C0006710,D03AX04,1057,251.2,0
1918,calcium pantothenate,C0006710,D03AX04,1057,733,1
1918,calcium pantothenate,C0006710,D03AX04,1057,608.89,0
1918,calcium pantothenate,C0006710,D03AX04,1057,296.99,0
1918,calcium pantothenate,C0006710,D03AX04,1057,136.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,799.89,0
1918,calcium pantothenate,C0006710,D03AX04,1057,84.91,0
1918,calcium pantothenate,C0006710,D03AX04,1057,269.9,0
1918,calcium pantothenate,C0006710,D03AX04,1057,250.6,0
1918,calcium pantothenate,C0006710,D03AX04,1057,266.9,1
1918,calcium pantothenate,C0006710,D03AX04,1057,307.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,275.41,1
1918,calcium pantothenate,C0006710,A11HA31,1057,300.01,0
1918,calcium pantothenate,C0006710,A11HA31,1057,569.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,255.41,0
1918,calcium pantothenate,C0006710,A11HA31,1057,356.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,782,0
1918,calcium pantothenate,C0006710,A11HA31,1057,707.15,0
1918,calcium pantothenate,C0006710,A11HA31,1057,780.5,0
1918,calcium pantothenate,C0006710,A11HA31,1057,355.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,714,0
1918,calcium pantothenate,C0006710,A11HA31,1057,719.5,0
1918,calcium pantothenate,C0006710,A11HA31,1057,733.01,1
1918,calcium pantothenate,C0006710,A11HA31,1057,706.1,0
1918,calcium pantothenate,C0006710,A11HA31,1057,729.82,0
1918,calcium pantothenate,C0006710,A11HA31,1057,308.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,994.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,780.79,0
1918,calcium pantothenate,C0006710,A11HA31,1057,608.3,0
1918,calcium pantothenate,C0006710,A11HA31,1057,266,1
1918,calcium pantothenate,C0006710,A11HA31,1057,686.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,787.02,0
1918,calcium pantothenate,C0006710,A11HA31,1057,780.5,0
1918,calcium pantothenate,C0006710,A11HA31,1057,799.21,0
1918,calcium pantothenate,C0006710,A11HA31,1057,572.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,787.03,0
1918,calcium pantothenate,C0006710,A11HA31,1057,260-269.99,0
1918,calcium pantothenate,C0006710,A11HA31,1057,266.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,709.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,733,1
1918,calcium pantothenate,C0006710,A11HA31,1057,707.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,608.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,780-789.99,0
1918,calcium pantothenate,C0006710,A11HA31,1057,781.99,0
1918,calcium pantothenate,C0006710,A11HA31,1057,608.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,745.4,0
1918,calcium pantothenate,C0006710,A11HA31,1057,799.22,0
1918,calcium pantothenate,C0006710,A11HA31,1057,251.2,0
1918,calcium pantothenate,C0006710,A11HA31,1057,733,1
1918,calcium pantothenate,C0006710,A11HA31,1057,608.89,0
1918,calcium pantothenate,C0006710,A11HA31,1057,296.99,0
1918,calcium pantothenate,C0006710,A11HA31,1057,136.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,799.89,0
1918,calcium pantothenate,C0006710,A11HA31,1057,84.91,0
1918,calcium pantothenate,C0006710,A11HA31,1057,269.9,0
1918,calcium pantothenate,C0006710,A11HA31,1057,250.6,0
1918,calcium pantothenate,C0006710,A11HA31,1057,266.9,1
1918,calcium pantothenate,C0006710,A11HA31,1057,307.9,0
1919,calcium phosphate,C0006711,A12AA01,781,275.41,1
1919,calcium phosphate,C0006711,A12AA01,781,733.01,1
1919,calcium phosphate,C0006711,A12AA01,781,733,1
1919,calcium phosphate,C0006711,A12AA01,781,733,1
1925,calcium sulfate,C0006720,,782,244.9,0
1925,calcium sulfate,C0006720,,782,V49.81,0
1925,calcium sulfate,C0006720,,782,307.3,0
1925,calcium sulfate,C0006720,,782,276.51,0
1925,calcium sulfate,C0006720,,782,829,0
1925,calcium sulfate,C0006720,,782,586,0
1925,calcium sulfate,C0006720,,782,780.79,0
1925,calcium sulfate,C0006720,,782,536,0
1925,calcium sulfate,C0006720,,782,536.8,0
1925,calcium sulfate,C0006720,,782,729.99,0
1925,calcium sulfate,C0006720,,782,592,0
1925,calcium sulfate,C0006720,,782,829,0
1925,calcium sulfate,C0006720,,782,985.8,0
1925,calcium sulfate,C0006720,,782,275.4,0
1925,calcium sulfate,C0006720,,782,275.42,0
1925,calcium sulfate,C0006720,,782,185,0
1925,calcium sulfate,C0006720,,782,211.3,0
1925,calcium sulfate,C0006720,,782,733,0
1925,calcium sulfate,C0006720,,782,269.3,0
1925,calcium sulfate,C0006720,,782,780-789.99,0
1925,calcium sulfate,C0006720,,782,V62.29,0
1925,calcium sulfate,C0006720,,782,995.86,0
1925,calcium sulfate,C0006720,,782,V62.81,0
1925,calcium sulfate,C0006720,,782,288.8,0
1925,calcium sulfate,C0006720,,782,88.7,0
1925,calcium sulfate,C0006720,,782,V49.89,0
1925,calcium sulfate,C0006720,,782,593.9,0
1925,calcium sulfate,C0006720,,782,564,0
1925,calcium sulfate,C0006720,,782,E888.9,0
